"dates","cases"
2020-10-31,5917
2020-11-01,5925
2020-11-02,5929
2020-11-03,5942
2020-11-04,5955
2020-11-05,5967
2020-11-06,5976
2020-11-07,5989
2020-11-08,6003
2020-11-09,6013
2020-11-10,6024
2020-11-11,6044
2020-11-12,6060
2020-11-13,6076
2020-11-14,6093
2020-11-15,6095
2020-11-16,6105
2020-11-17,6124
2020-11-18,6144
2020-11-19,6156
2020-11-20,6185
2020-11-21,6205
2020-11-22,6219
2020-11-23,6233
2020-11-24,6247
2020-11-25,6272
2020-11-26,6329
2020-11-27,6362
2020-11-28,6406
2020-11-29,6410
2020-11-30,6419
2020-12-01,6442
2020-12-02,6455
2020-12-03,6474
2020-12-04,6480
2020-12-05,6495
2020-12-06,6501
2020-12-07,6529
2020-12-08,6563
2020-12-09,6612
2020-12-10,6633
2020-12-11,6685
2020-12-12,6714
2020-12-13,6768
2020-12-14,6825
2020-12-15,6912
2020-12-16,7026
2020-12-17,7093
2020-12-18,7202
2020-12-19,7305
2020-12-20,7427
2020-12-21,7562
2020-12-22,7715
2020-12-23,7868
2020-12-24,8032
2020-12-25,8170
2020-12-26,8367
2020-12-27,8484
2020-12-28,8687
2020-12-29,8934
2020-12-30,9146
2020-12-31,9358
2021-01-01,9482
2021-01-02,9711
2021-01-03,9943
2021-01-04,10138
2021-01-05,10338
2021-01-06,10539
2021-01-07,10773
2021-01-08,10975
2021-01-09,11180
2021-01-10,11435
2021-01-11,11711
2021-01-12,11919
2021-01-13,12124
2021-01-14,12327
2021-01-15,12532
2021-01-16,12736
2021-01-17,12944
2021-01-18,13187
2021-01-19,13443
2021-01-20,13789
2021-01-21,14017
2021-01-22,14219
2021-01-23,14330
2021-01-24,14484
2021-01-25,14622
2021-01-26,14830
2021-01-27,15051
2021-01-28,15283
2021-01-29,15471
2021-01-30,15666
2021-01-31,15711
2021-02-01,15804
2021-02-02,15878
2021-02-03,15974
2021-02-04,16045
2021-02-05,16137
2021-02-06,16181
2021-02-07,16204
2021-02-08,16234
2021-02-09,16288
2021-02-10,16341
2021-02-11,16396
2021-02-12,16455
2021-02-13,16488
2021-02-14,16535
2021-02-15,16576
2021-02-16,16606
2021-02-17,16673
2021-02-18,16709
2021-02-19,16742
2021-02-20,16764
2021-02-21,16789
2021-02-22,16807
2021-02-23,16839
2021-02-24,16897
2021-02-25,16946
2021-02-26,16972
2021-02-27,17002
2021-02-28,17014
2021-03-01,17025
2021-03-02,17086
2021-03-03,17103
2021-03-04,17129
2021-03-05,17155
2021-03-06,17173
2021-03-07,17184
2021-03-08,17188
2021-03-09,17191
2021-03-10,17203
2021-03-11,17215
2021-03-12,17225
2021-03-13,17234
2021-03-14,17237
2021-03-15,17239
2021-03-16,17243
2021-03-17,17257
2021-03-18,17267
2021-03-19,17274
2021-03-20,17283
2021-03-21,17286
2021-03-22,17290
2021-03-23,17296
2021-03-24,17301
2021-03-25,17306
2021-03-26,17312
2021-03-27,17318
2021-03-28,17321
2021-03-29,17326
2021-03-30,17333
2021-03-31,17337
2021-04-01,17344
2021-04-02,17347
2021-04-03,17349
2021-04-04,17352
2021-04-05,17354
2021-04-06,17358
2021-04-07,17365
2021-04-08,17367
2021-04-09,17370
2021-04-10,17373
2021-04-11,17376
2021-04-12,18393
2021-04-13,18402
2021-04-14,18407
2021-04-15,18412
2021-04-16,18414
2021-04-17,18415
2021-04-18,18417
2021-04-19,18417
2021-04-20,18417
2021-04-21,18423
2021-04-22,18426
2021-04-23,18434
2021-04-24,18440
2021-04-25,18442
2021-04-26,18443
2021-04-27,18448
2021-04-28,18452
2021-04-29,18458
2021-04-30,18458
2021-05-01,18458
2021-05-02,18458
2021-05-03,18460
2021-05-04,18461
2021-05-05,18467
2021-05-06,18473
2021-05-07,18474
2021-05-08,18477
2021-05-09,18480
2021-05-10,18482
2021-05-11,18487
2021-05-12,18492
2021-05-13,18497
2021-05-14,18511
2021-05-15,18519
2021-05-16,18520
2021-05-17,18523
2021-05-18,18525
2021-05-19,18530
2021-05-20,18539
2021-05-21,18546
2021-05-22,18550
2021-05-23,18551
2021-05-24,18557
2021-05-25,18570
2021-05-26,18572
2021-05-27,18582
2021-05-28,18587
2021-05-29,18589
2021-05-30,18591
2021-05-31,18595
2021-06-01,18601
2021-06-02,18618
2021-06-03,18623
2021-06-04,18632
2021-06-05,18636
2021-06-06,18653
2021-06-07,18664
2021-06-08,18680
2021-06-09,18694
2021-06-10,18705
2021-06-11,18723
2021-06-12,18732
2021-06-13,18736
2021-06-14,18746
2021-06-15,18754
2021-06-16,18768
2021-06-17,18784
2021-06-18,18800
2021-06-19,18811
2021-06-20,18813
2021-06-21,18831
2021-06-22,18854
2021-06-23,18898
2021-06-24,18947
2021-06-25,18989
2021-06-26,19018
2021-06-27,19035
2021-06-28,19084
2021-06-29,19084
2021-06-30,19084
2021-07-01,19084
2021-07-02,19084
2021-07-03,19084
2021-07-04,19084
2021-07-05,19084
2021-07-06,19410
2021-07-07,19522
2021-07-08,19662
2021-07-09,19779
2021-07-10,19870
2021-07-11,19918
2021-07-12,20080
2021-07-13,20280
2021-07-14,20489
2021-07-15,20693
2021-07-16,20898
2021-07-17,21062
2021-07-18,21132
2021-07-19,21243
2021-07-20,21496
2021-07-21,21736
2021-07-22,21880
2021-07-23,22156
2021-07-24,22687
2021-07-25,23005
2021-07-26,23347
2021-07-27,23708
2021-07-28,24247
2021-07-29,24848
2021-07-30,25515
2021-07-31,25979
2021-08-01,26220
2021-08-02,26628
2021-08-03,27467
2021-08-04,28535
2021-08-05,29397
2021-08-06,30377
2021-08-07,30787
2021-08-08,31060
2021-08-09,31738
2021-08-10,32798
2021-08-11,33565
2021-08-12,34585
2021-08-13,35350
2021-08-14,35851
2021-08-15,36008
2021-08-16,36514
2021-08-17,37261
2021-08-18,38030
2021-08-19,38739
2021-08-20,39530
2021-08-21,40283
2021-08-22,40455
2021-08-23,40714
2021-08-24,41229
2021-08-25,41680
2021-08-26,42157
2021-08-27,42483
2021-08-28,42719
2021-08-29,42828
2021-08-30,43054
2021-08-31,43371
2021-09-01,43626
2021-09-02,43857
2021-09-03,44014
2021-09-04,44134
2021-09-05,44176
2021-09-06,44234
2021-09-07,44379
2021-09-08,44500
2021-09-09,44646
2021-09-10,44777
2021-09-11,44831
2021-09-12,44863
2021-09-13,44976
2021-09-14,45084
2021-09-15,45178
2021-09-16,45274
2021-09-17,45317
2021-09-18,45352
2021-09-19,45380
2021-09-20,45395
2021-09-21,45502
2021-09-22,45578
2021-09-23,45633
2021-09-24,45701
2021-09-25,45742
2021-09-26,45770
2021-09-27,45812
2021-09-28,45870
2021-09-29,45904
2021-09-30,45924
2021-10-01,45971
2021-10-02,46005
2021-10-03,46047
2021-10-04,46097
2021-10-05,46152
2021-10-06,46193
2021-10-07,46226
2021-10-08,46255
2021-10-09,46273
2021-10-10,46276
2021-10-11,46284
2021-10-12,46313
2021-10-13,46330
2021-10-14,46344
2021-10-15,46359
2021-10-16,46361
2021-10-17,46363
2021-10-18,46371
2021-10-19,46372
2021-10-20,46376
2021-10-21,46380
2021-10-22,46383
2021-10-23,46384
2021-10-24,46384
2021-10-25,46387
2021-10-26,46390
2021-10-27,46393
2021-10-28,46396
2021-10-29,46403
2021-10-30,46413
2021-10-31,46421
2021-11-01,46430
2021-11-02,46438
2021-11-03,46447
2021-11-04,46454
2021-11-05,46455
2021-11-06,46457
2021-11-07,46457
2021-11-08,46460
2021-11-09,46462
2021-11-10,46464
2021-11-11,46465
2021-11-12,46466
2021-11-13,46472
2021-11-14,46472
2021-11-15,46472
2021-11-16,46481
2021-11-17,46484
2021-11-18,46485
2021-11-19,46485
2021-11-20,46486
2021-11-21,46487
2021-11-22,46491
2021-11-23,46498
2021-11-24,46506
2021-11-25,46514
2021-11-26,46524
2021-11-27,46528
2021-11-28,46538
2021-11-29,46582
2021-11-30,46656
2021-12-01,46753
2021-12-02,46917
2021-12-03,47158
2021-12-04,47368
2021-12-05,47504
2021-12-06,47851
2021-12-07,48358
2021-12-08,49253
2021-12-09,50337
2021-12-10,51172
2021-12-11,52174
2021-12-12,52643
2021-12-13,53509
2021-12-14,54731
2021-12-15,56200
2021-12-16,57842
2021-12-17,58876
2021-12-18,59714
2021-12-19,60036
2021-12-20,61146
2021-12-21,62094
2021-12-22,62890
2021-12-23,63440
2021-12-24,63953
2021-12-25,64381
2021-12-26,64443
2021-12-27,64561
2021-12-28,64873
2021-12-29,65473
2021-12-30,65832
2021-12-31,66109
2022-01-01,66241
2022-01-02,66286
2022-01-03,66441
2022-01-04,66674
2022-01-05,66873
2022-01-06,67021
2022-01-07,67171
2022-01-08,67240
2022-01-09,67294
2022-01-10,67373
2022-01-11,67492
2022-01-12,67564
2022-01-13,67676
2022-01-14,67777
2022-01-15,67830
2022-01-16,67849
2022-01-17,67878
2022-01-18,67935
2022-01-19,67975
2022-01-20,68003
2022-01-21,68047
2022-01-22,68061
2022-01-23,68081
2022-01-24,68118
2022-01-25,68164
2022-01-26,68205
2022-01-27,68239
2022-01-28,68301
2022-01-29,68329
2022-01-30,68342
2022-01-31,68367
2022-02-01,68423
2022-02-02,68454
2022-02-03,68505
2022-02-04,68540
2022-02-05,68551
2022-02-06,68553
2022-02-07,68579
2022-02-08,68661
2022-02-09,68702
2022-02-10,68727
2022-02-11,68762
2022-02-12,68781
2022-02-13,68795
2022-02-14,68815
2022-02-15,68858
2022-02-16,68900
2022-02-17,68925
2022-02-18,68957
2022-02-19,68972
2022-02-20,68978
2022-02-21,68993
2022-02-22,69021
2022-02-23,69050
2022-02-24,69095
2022-02-25,69119
2022-02-26,69125
2022-02-27,69130
2022-02-28,69160
2022-03-01,69191
2022-03-02,69211
2022-03-03,69258
2022-03-04,69290
2022-03-05,69297
2022-03-06,69298
2022-03-07,69307
2022-03-08,69331
2022-03-09,69351
2022-03-10,69379
2022-03-11,69408
2022-03-12,69429
2022-03-13,69435
2022-03-14,69459
2022-03-15,69478
2022-03-16,69507
2022-03-17,69527
2022-03-18,69541
2022-03-19,69548
2022-03-20,69552
2022-03-21,69563
2022-03-22,69597
2022-03-23,69610
2022-03-24,69633
2022-03-25,69658
2022-03-26,69663
2022-03-27,69664
2022-03-28,69672
2022-03-29,69695
2022-03-30,69723
2022-03-31,69771
2022-04-01,69832
2022-04-02,69838
2022-04-03,69851
2022-04-04,69862
2022-04-05,69897
2022-04-06,69927
2022-04-07,69947
2022-04-08,69959
2022-04-09,69966
2022-04-10,69968
2022-04-11,69990
2022-04-12,70014
2022-04-13,70048
2022-04-14,70072
2022-04-15,70097
2022-04-16,70098
2022-04-17,70102
2022-04-18,70102
2022-04-19,70107
2022-04-20,70144
2022-04-21,70190
2022-04-22,70253
2022-04-23,70284
2022-04-24,70294
2022-04-25,70303
2022-04-26,70354
2022-04-27,70456
2022-04-28,70528
2022-04-29,70626
2022-04-30,70643
2022-05-01,70657
2022-05-02,70678
2022-05-03,70740
2022-05-04,70833
2022-05-05,70964
2022-05-06,71072
2022-05-07,71089
2022-05-08,71102
2022-05-09,71215
2022-05-10,71341
2022-05-11,71480
2022-05-12,71583
2022-05-13,71667
2022-05-14,71698
2022-05-15,71705
2022-05-16,71775
2022-05-17,71867
2022-05-18,71934
2022-05-19,72024
2022-05-20,72097
2022-05-21,72125
2022-05-22,72150
2022-05-23,72202
2022-05-24,72257
2022-05-25,72300
2022-05-26,72334
2022-05-27,72371
2022-05-28,72390
2022-05-29,72397
2022-05-30,72474
2022-05-31,72510
2022-06-01,72571
2022-06-02,72617
2022-06-03,72662
2022-06-04,72685
2022-06-05,72688
2022-06-06,72703
2022-06-07,72749
2022-06-08,72781
2022-06-09,72822
2022-06-10,72870
2022-06-11,72879
2022-06-12,72891
2022-06-13,72904
2022-06-14,72935
2022-06-15,72957
2022-06-16,72980
2022-06-17,72999
2022-06-18,73003
2022-06-19,73006
2022-06-20,73013
2022-06-21,73028
2022-06-22,73049
2022-06-23,73060
2022-06-24,73069
2022-06-25,73071
2022-06-26,73073
2022-06-27,73076
2022-06-28,73091
2022-06-29,73098
2022-06-30,73109
2022-07-01,73131
2022-07-02,73133
2022-07-03,73136
2022-07-04,73148
2022-07-05,73155
2022-07-06,73177
2022-07-07,73185
2022-07-08,73205
2022-07-09,73213
2022-07-10,73215
2022-07-11,73219
2022-07-12,73227
2022-07-13,73229
2022-07-14,73230
2022-07-15,73235
2022-07-16,73242
2022-07-17,73242
2022-07-18,73243
2022-07-19,73245
2022-07-20,73247
2022-07-21,73247
2022-07-22,73250
2022-07-23,73253
2022-07-24,73256
2022-07-25,73259
2022-07-26,73267
2022-07-27,73267
2022-07-28,73273
2022-07-29,73274
2022-07-30,73279
2022-07-31,73280
2022-08-01,73282
2022-08-02,73284
2022-08-03,73290
2022-08-04,73294
2022-08-05,73297
2022-08-06,73301
2022-08-07,73305
2022-08-08,73307
2022-08-09,73311
2022-08-10,73316
2022-08-11,73318
2022-08-12,73322
2022-08-13,73326
2022-08-14,73327
2022-08-15,73330
2022-08-16,73334
2022-08-17,73336
2022-08-18,73342
2022-08-19,73344
2022-08-20,73344
2022-08-21,73344
2022-08-22,73344
2022-08-23,73344
2022-08-24,73345
2022-08-25,73353
2022-08-26,73358
2022-08-27,73358
2022-08-28,73358
2022-08-29,73361
2022-08-30,73361
2022-08-31,73367
2022-09-01,73367
2022-09-02,73367
2022-09-03,73368
2022-09-04,73368
2022-09-05,73368
2022-09-06,73368
2022-09-07,73368
2022-09-08,73368
2022-09-09,73368
2022-09-10,73368
2022-09-11,73374
2022-09-12,73374
2022-09-13,73374
2022-09-14,73374
2022-09-15,73374
2022-09-16,73374
2022-09-17,73374
2022-09-18,73379
2022-09-19,73379
2022-09-20,73379
2022-09-21,73379
2022-09-22,73379
2022-09-23,73379
2022-09-24,73379
2022-09-25,73379
2022-09-26,73390
2022-09-27,73390
2022-09-28,73390
2022-09-29,73390
2022-09-30,73390
